create_date,user_id,nickname,account_type,platform,region_1depth_name,region_2depth_name,region_3depth_name,h_code,x,y
2022-01-15,76dc0994-c794-4a81-b17f-3355a9f89b10,조민준-76dc0994,kakao,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-15,0918cf39-40f2-48ed-ad74-61455d2c43de,김우진-0918cf39,else,ios,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-15,5dcda49c-e5aa-442f-b210-3a1340c6db82,김영진-5dcda49c,kakao,android,서울,영등포구,대림2동,1156071000,37.4899,126.9008
2022-01-15,0931ef17-d69f-4741-a5ab-b3a27ef0a678,이하은-0931ef17,naver,android,서울,양천구,목동,1147055000,37.5412,126.8785
2022-01-15,4d7eecbf-529f-4324-b2db-74d7904c1cda,김영길-4d7eecbf,naver,ios,서울,영등포구,대림2동,1156071000,37.4899,126.9008
2022-01-15,2a356edf-32b1-4edf-a409-a8c63fab3370,이경숙-2a356edf,kakao,android,서울,영등포구,문래동3가,1156060500,37.5161,126.8967
2022-01-15,ce87ab4f-71ba-45c4-b4c5-b6bdd9777f4d,김주원-ce87ab4f,kakao,ios,서울,양천구,목동,1147055000,37.5338,126.8803
2022-01-15,a21bbbde-fc4f-417d-8d8f-ecec102ad832,이상호-a21bbbde,naver,android,서울,영등포구,문래동3가,1156060500,37.5142,126.8976
2022-01-15,c45f7c78-74ab-4f39-9764-eb7f6c66278e,백준영-c45f7c78,kakao,ios,서울,양천구,목동,1147055000,37.5412,126.8785
2022-01-15,c2e2b760-262d-4f66-9ad8-d8d260671810,서지은-c2e2b760,kakao,ios,서울,양천구,목동,1147055000,37.537,126.8764
2022-01-15,e79b3091-ad5c-4052-adfb-ccfeec38e68e,이채원-e79b3091,naver,android,서울,양천구,목동,1147055000,37.5412,126.8785
2022-01-15,0ac024ef-86f1-4477-a1da-18816b0a2de0,권영일-0ac024ef,kakao,android,서울,양천구,목동,1147055000,37.537,126.8764
2022-01-15,a1418de2-8d1f-45e5-8f21-372c84ce38d9,이하은-a1418de2,naver,android,서울,양천구,목동,1147053000,37.5456,126.8642
2022-01-15,b6b6aaff-3c8b-4cf0-98a8-d8857948c231,이예준-b6b6aaff,naver,android,서울,양천구,목동,1147055000,37.5338,126.8803
2022-01-15,89c1b6c7-afa0-43c2-9e44-adb748a5603c,이종수-89c1b6c7,kakao,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-15,69b61d76-24ce-4e87-ae50-272cdb24eb86,김서준-69b61d76,kakao,android,서울,양천구,목동,1147053000,37.5455,126.8655
2022-01-15,c862868b-fcbe-42f4-b397-e949bc6328ed,곽현주-c862868b,kakao,ios,서울,양천구,목동,1147055000,37.5412,126.8785
2022-01-15,37f9b089-9427-4b16-83b0-a27aacf8e9e3,손예원-37f9b089,naver,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-15,705bc29c-bfbd-4a53-9ba8-7b8ff8cf7d55,정민서-705bc29c,kakao,android,서울,양천구,목동,1147055000,37.5412,126.8785
2022-01-15,845ff8af-8b0c-4b58-b035-82a934b493ff,양하은-845ff8af,kakao,android,서울,양천구,목동,1147055000,37.5338,126.8803
2022-01-15,2cbd45c7-2638-450e-bc4b-009e280d4d89,김옥자-2cbd45c7,kakao,ios,서울,영등포구,문래동3가,1156060500,37.5183,126.8979
2022-01-16,f079e9a6-0cfd-492f-81d0-9a8378ad0c4f,곽영진-f079e9a6,kakao,android,서울,금천구,독산3동,1154563000,37.4763,126.9018
2022-01-16,06541459-7982-4cfe-ae26-ee07a73d7bf3,허지원-06541459,naver,ios,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-16,b875e3ad-cbea-46c6-a9aa-93758f9ebcdd,고지혜-b875e3ad,kakao,android,서울,영등포구,대림2동,1156071000,37.4899,126.9008
2022-01-16,a942e617-0cdf-4d5c-81f3-ec0fa275631d,오명자-a942e617,naver,ios,서울,양천구,목동,1147055000,37.5412,126.8785
2022-01-16,a3634018-05f4-4f4b-a85e-c36d5b33a615,송승현-a3634018,kakao,android,서울,구로구,신도림동,1153051000,37.5081,126.8794
2022-01-16,31f9de40-78f3-4625-b592-7e9be8e59fc2,김순자-31f9de40,naver,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-16,b2e898e1-14b5-41bd-8be2-d5d2cbf54e4f,홍보람-b2e898e1,naver,android,서울,영등포구,문래동3가,1156060500,37.5142,126.8976
2022-01-16,f80d6fc9-240b-4f84-bc2b-e920de4d5a37,허우진-f80d6fc9,kakao,android,서울,영등포구,문래동3가,1156060500,37.5161,126.8967
2022-01-16,e6640a17-845b-45de-8070-0c81815fa2d0,이건우-e6640a17,naver,ios,서울,영등포구,문래동3가,1156060500,37.5161,126.8967
2022-01-16,5fcad15c-23d6-46ee-abe4-dea7baf0201b,김주원-5fcad15c,naver,ios,서울,양천구,목동,1147055000,37.5412,126.8785
2022-01-16,0869c7d4-1614-4f25-87db-1bb3b3347b7e,김우진-0869c7d4,naver,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-16,3cd00daa-8919-49cf-b432-0640c4a6e2de,박성수-3cd00daa,kakao,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-16,bc711417-3957-46a0-9dea-83cda022f616,최성훈-bc711417,kakao,android,서울,양천구,목동,1147055000,37.537,126.8764
2022-01-16,67ac0de0-a7b8-4c77-8c23-90260148dc8f,김지우-67ac0de0,naver,android,서울,양천구,목동,1147055000,37.537,126.8764
2022-01-16,33853818-b995-45ff-be2c-7ede35c8ad94,김영철-33853818,naver,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-17,75a062e4-481e-40c6-adf8-0b5e6fc72749,유지우-75a062e4,naver,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-17,b890ab9d-a322-4b81-a09b-18eb5343934c,김현주-b890ab9d,naver,android,서울,영등포구,문래동3가,1156060500,37.5183,126.8979
2022-01-17,9681bd12-f7eb-43dc-a7c1-999ebdcec0cd,황지원-9681bd12,kakao,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-17,e2180ba8-aa3b-41ed-a903-fe28007b62af,이현준-e2180ba8,kakao,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-17,9e2a3260-440a-4afb-ac04-219f49d69a79,우민석-9e2a3260,naver,ios,서울,구로구,신도림동,1153051000,37.5081,126.8794
2022-01-17,f4d59d50-7e90-4c7b-98e8-44291c3e38d6,송영일-f4d59d50,kakao,android,서울,영등포구,문래동3가,1156060500,37.5183,126.8979
2022-01-17,a466f1d5-d8fd-4da5-ba14-af0765005847,최종수-a466f1d5,naver,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-17,f7d5fb73-fd0a-47f8-8059-2c348bac2cc1,홍지현-f7d5fb73,kakao,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-17,9fb05686-2a7a-41ec-96e3-098c489bd0e3,최주원-9fb05686,kakao,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-17,dcfda481-df27-4914-96b6-27f6087493e6,이도윤-dcfda481,kakao,android,서울,영등포구,문래동3가,1156060500,37.5161,126.8967
2022-01-17,86310f5d-abb1-4a69-943e-765084b9b6e8,김미경-86310f5d,naver,android,서울,양천구,목동,1147055000,37.5338,126.8803
2022-01-17,88af4af0-e6b2-4ac7-b316-e17f5ada31f3,이도윤-88af4af0,kakao,ios,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-17,205bd7fa-57e3-4bf4-87ae-1004a5beb835,김영진-205bd7fa,kakao,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-17,a4ad4208-fc3e-4e65-826b-b1ec6f549a21,박현준-a4ad4208,kakao,android,서울,영등포구,대림2동,1156071000,37.4899,126.9008
2022-01-17,f1a0beec-3b66-4173-97b8-1f6ba3d3a950,배영일-f1a0beec,naver,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-17,e57ca82d-f17f-4b9c-8d8c-af89d96f0620,김윤서-e57ca82d,kakao,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-17,7018841c-754d-4901-a419-888c1627b283,김은영-7018841c,kakao,ios,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-17,e6392cdd-61e7-46a1-962f-e2b3e502e399,이영수-e6392cdd,kakao,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-17,32c9fc09-24d4-47cc-8111-ff3b66b65caf,배민서-32c9fc09,naver,android,서울,영등포구,문래동3가,1156060500,37.5183,126.8979
2022-01-17,09e7612a-4963-40f1-b64f-be2a1f11056c,이지훈-09e7612a,kakao,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-17,18cc9258-58b8-4f1a-85e7-35673c99ebad,이현우-18cc9258,naver,ios,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-18,2c6de969-594d-4cdb-ac6a-9a115cbe188d,이미숙-2c6de969,naver,android,서울,관악구,조원동,1162072500,37.4825,126.9077
2022-01-18,71e3d9a4-0cce-4a82-b5b9-9985a266932f,김영호-71e3d9a4,naver,android,서울,영등포구,문래동3가,1156060500,37.5161,126.8967
2022-01-18,f8f53970-07ad-4425-8449-02d9229edf2d,지경희-f8f53970,naver,android,서울,영등포구,대림2동,1156071000,37.4899,126.9008
2022-01-18,cd978786-aa0d-4479-ba4d-924f988e831d,이상훈-cd978786,naver,ios,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-18,d9f734d0-0162-4fb0-b9ec-67f24ddb94c6,김보람-d9f734d0,kakao,android,서울,영등포구,대림2동,1156071000,37.4899,126.9008
2022-01-18,0cbb78c2-5d63-4cd7-b434-a8c5708144cf,한아름-0cbb78c2,kakao,android,서울,양천구,목동,1147053000,37.5455,126.8655
2022-01-18,a802c8f4-f8a4-4a74-bacc-7ec25b792813,류건우-a802c8f4,naver,android,서울,영등포구,문래동3가,1156060500,37.5161,126.8967
2022-01-18,b8b68483-0bf9-4a7f-aa02-ee807149cb29,김우진-b8b68483,naver,ios,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-18,9de8f8b7-7e0f-4440-83b6-bb66eecf2443,오지민-9de8f8b7,kakao,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-18,2b186519-727a-4efd-95b5-d02594336fef,박서연-2b186519,kakao,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-18,2be1bfd4-1a3f-4947-99ea-74c8f34e9de3,허순옥-2be1bfd4,kakao,android,서울,구로구,구로2동,1153053000,37.4921,126.8877
2022-01-18,93f83be3-2075-4ff2-b7ae-9489a4c9b7c0,김서준-93f83be3,kakao,android,서울,영등포구,대림2동,1156071000,37.4899,126.9008
2022-01-18,55ae3362-29a6-44e7-b063-6d69cc84ccf2,이영길-55ae3362,kakao,ios,서울,양천구,목동,1147055000,37.5412,126.8785
2022-01-18,394bd6f7-5440-49d4-a2ae-236f2dabe89c,박미경-394bd6f7,kakao,android,서울,영등포구,대림2동,1156071000,37.4899,126.9008
2022-01-18,c66725b1-9867-4454-85f4-f1c70d9beba6,윤정수-c66725b1,naver,ios,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-18,2ada55ae-5b5a-4267-be40-21f9545068d1,박보람-2ada55ae,kakao,android,서울,관악구,조원동,1162072500,37.4825,126.9077
2022-01-18,dedef609-fc7d-488c-a89c-f7a50052f3b1,이순자-dedef609,naver,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-18,046ef920-216f-4205-a7e6-28fded36075d,조병철-046ef920,kakao,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-18,d4b66157-49a8-4c33-89a4-aaa9ec2e031a,유은경-d4b66157,naver,android,서울,양천구,목동,1147055000,37.5338,126.8803
2022-01-18,470e3e07-4bb3-497a-a2a6-ca9ff98dbd19,윤상철-470e3e07,naver,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-18,59ce1299-7200-4e25-85e2-1812023b794b,이서영-59ce1299,naver,android,서울,양천구,목동,1147055000,37.5338,126.8803
2022-01-18,816028c5-fee7-425c-85c6-d2925f43f67a,박영미-816028c5,kakao,ios,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-18,a2350b35-a211-4ea8-bd84-ee80f62d2d61,김정남-a2350b35,naver,android,서울,양천구,목동,1147055000,37.5412,126.8785
2022-01-18,a7891b0f-e01d-440b-be21-59797fb24568,문광수-a7891b0f,naver,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-18,6b2a6bf7-f612-4d54-959b-f591307e4c52,김병철-6b2a6bf7,kakao,android,서울,양천구,목동,1147055000,37.537,126.8764
2022-01-18,6906ccaa-ae7f-479d-b8b9-aea48580eaa6,강병철-6906ccaa,naver,android,서울,양천구,목동,1147055000,37.5412,126.8785
2022-01-18,95d61b16-ec4b-452f-b24b-fc2a99640218,김정호-95d61b16,kakao,ios,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-18,bd5f2be4-3ab8-498e-9157-396d27974d53,김정식-bd5f2be4,naver,ios,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-18,9b738364-87d7-43d1-b757-55cdf2ef0ea8,김주원-9b738364,naver,android,서울,양천구,목동,1147055000,37.5412,126.8785
2022-01-18,8f8f7899-85a7-4f9b-86d5-da09e17d2371,이은지-8f8f7899,kakao,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-18,a5c3302c-8bae-48b5-af85-33e0d6af1e52,양혜진-a5c3302c,naver,android,서울,영등포구,문래동3가,1156060500,37.5142,126.8976
2022-01-19,c668d922-1f2b-489b-a35a-0ecb66ad583a,장주원-c668d922,kakao,android,서울,구로구,신도림동,1153051000,37.5081,126.8794
2022-01-19,89dec660-c675-4ca2-8819-01973b013b61,김현숙-89dec660,kakao,ios,서울,영등포구,문래동3가,1156060500,37.5183,126.8979
2022-01-19,84e0737e-d500-460d-9e24-481fddd26a95,배정순-84e0737e,kakao,android,서울,양천구,목동,1147055000,37.537,126.8764
2022-01-19,c0b6542c-ac03-4853-b27a-131e73879548,홍미경-c0b6542c,naver,ios,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-19,c7871f44-081d-4242-bfa5-26f6c2549451,최재호-c7871f44,kakao,ios,서울,양천구,목동,1147055000,37.5412,126.8785
2022-01-19,3794bb8c-007d-467d-a5fc-0ffbf9aa3db5,이명자-3794bb8c,kakao,ios,서울,양천구,목동,1147055000,37.5412,126.8785
2022-01-19,b7c6a2c9-b335-4535-acf6-c00310f4c358,한재현-b7c6a2c9,naver,android,서울,영등포구,문래동3가,1156060500,37.5161,126.8967
2022-01-19,543fc7d9-e119-49f5-a36b-1d6deee8cbed,남지후-543fc7d9,naver,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-19,17896c80-7037-40b6-bccf-f96b81a077a2,안성호-17896c80,kakao,ios,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-19,34919115-8044-4733-8758-7d3bc4885508,김서윤-34919115,naver,ios,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-19,54b267c4-6a49-4ad7-ad4d-e31a173284a9,심수진-54b267c4,naver,ios,서울,영등포구,대림2동,1156071000,37.4899,126.9008
2022-01-19,a4e445f3-915f-41a8-851c-09242f35456b,이하윤-a4e445f3,else,ios,서울,양천구,목동,1147055000,37.5412,126.8785
2022-01-19,e007f939-01a2-4bc9-9c4c-fc6985d1bd78,오옥순-e007f939,kakao,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-19,5639d335-6595-47af-8c2e-35e368a3ec15,김정훈-5639d335,kakao,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-19,977fb2a8-4903-452b-b64b-e938085362d0,임미숙-977fb2a8,naver,ios,서울,영등포구,문래동3가,1156060500,37.5161,126.8967
2022-01-19,41d8a1ad-c991-44e1-bd67-a462828bba5b,장지영-41d8a1ad,naver,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-19,cce566b4-fc2b-4fe4-9c7d-f96aa614f48a,박명자-cce566b4,kakao,android,서울,양천구,목동,1147055000,37.5412,126.8785
2022-01-19,9aa9c562-9390-4a0c-943e-628588f389af,강수진-9aa9c562,naver,android,서울,영등포구,문래동3가,1156060500,37.5142,126.8976
2022-01-19,8036feb7-0f66-4bc7-9bbe-f5190276b0cd,서상현-8036feb7,naver,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-19,d8e58e0e-ec7b-4aa8-a47a-4fda7042cbc6,김성훈-d8e58e0e,kakao,android,서울,영등포구,문래동3가,1156060500,37.5142,126.8976
2022-01-19,bd08a2d2-6994-44f5-a7fa-86e76e92c05e,김순자-bd08a2d2,kakao,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-19,6aaa24e6-5dc1-471d-933c-87bf1f0d7151,백준서-6aaa24e6,kakao,android,서울,양천구,목동,1147055000,37.5412,126.8785
2022-01-19,f96a5630-6d22-4eea-a086-bb444405d20c,김준서-f96a5630,kakao,android,서울,영등포구,문래동3가,1156060500,37.5183,126.8979
2022-01-20,ddbaf627-3e8a-485a-b8bb-c7b05707494b,고성수-ddbaf627,naver,android,서울,양천구,목동,1147055000,37.5412,126.8785
2022-01-20,65df4488-8d6c-4e5a-855c-3050a4e2ae29,이예준-65df4488,naver,ios,서울,양천구,목동,1147055000,37.5412,126.8785
2022-01-20,06f46514-a240-458b-a7d7-8861e45114bc,이지영-06f46514,kakao,android,서울,영등포구,문래동3가,1156060500,37.5142,126.8976
2022-01-20,8bc958b6-70ac-4743-bc20-215ef0b78f05,김민수-8bc958b6,naver,ios,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-20,82ce46e1-1c13-49b1-9c5e-9db0bef335d0,최상호-82ce46e1,kakao,ios,서울,영등포구,문래동3가,1156060500,37.5161,126.8967
2022-01-20,68fe5e54-d274-4e83-93eb-cf5b1886f531,김재호-68fe5e54,naver,ios,서울,관악구,조원동,1162072500,37.4825,126.9077
2022-01-20,1c50c670-eb7e-47ae-a60a-62240b2c86a8,김지연-1c50c670,naver,ios,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-20,2d9776a5-6331-4f8a-8cfc-3b51afdce7a4,이경수-2d9776a5,naver,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-20,3d3dffec-79a6-4b32-9fc5-446efbcd057d,황재현-3d3dffec,kakao,android,서울,양천구,목동,1147055000,37.5412,126.8785
2022-01-20,c1ba7d86-43d1-4c64-b1c8-30323b221b62,김미숙-c1ba7d86,naver,ios,서울,영등포구,문래동3가,1156060500,37.5142,126.8976
2022-01-20,57735dfb-9356-4524-aa84-689797cd031b,진현준-57735dfb,naver,android,서울,영등포구,문래동3가,1156060500,37.5183,126.8979
2022-01-20,be136400-1e32-43e1-aeb4-7d4af7f74a33,이수진-be136400,kakao,android,서울,양천구,목동,1147055000,37.5412,126.8785
2022-01-20,773fd84d-ef7e-4f39-856c-fffd3f0ef68f,정수빈-773fd84d,naver,android,서울,영등포구,대림2동,1156071000,37.4899,126.9008
2022-01-20,5518abac-ed97-4c0a-ba82-eade6f816f98,이정희-5518abac,naver,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-20,e3a00770-38a8-4472-a8c0-763d07801632,강미경-e3a00770,kakao,ios,서울,영등포구,문래동3가,1156060500,37.5142,126.8976
2022-01-20,dac7f99a-cdb6-41be-8df0-076f659762e4,조정호-dac7f99a,naver,ios,서울,양천구,목동,1147055000,37.5412,126.8785
2022-01-20,13e26c46-a907-4b66-8504-13284f0861e0,김정호-13e26c46,kakao,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-20,ac9acd71-202b-41b5-a946-6367506f1355,이예은-ac9acd71,naver,android,서울,구로구,신도림동,1153051000,37.5109,126.8822
2022-01-20,84d5807b-2435-4dcd-9bec-fb2ad82d5fc5,박정순-84d5807b,kakao,android,서울,양천구,목동,1147055000,37.5412,126.8785
2022-01-20,e7b451aa-8e12-4b6b-b8d6-bf3a2a02efec,김예은-e7b451aa,naver,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-20,1f7478f0-1c54-4807-a7b4-71b5800e24f9,이준호-1f7478f0,naver,android,서울,영등포구,문래동3가,1156060500,37.5183,126.8979
2022-01-20,35cd399f-c7b0-43c6-bba1-110151199cd4,이현준-35cd399f,naver,ios,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-20,07138fae-5037-4e0e-b8c4-80d82dfcbd2d,이재현-07138fae,kakao,android,서울,구로구,신도림동,1153051000,37.5081,126.8794
2022-01-20,ab22bc7a-9ef8-4a9f-b55d-29e9b254fab8,최현준-ab22bc7a,kakao,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-20,73795aaa-8bf7-45bb-9387-94310b5cac45,권성수-73795aaa,kakao,android,서울,양천구,목동,1147055000,37.5412,126.8785
2022-01-20,73d5dac9-2842-4cd7-8fe6-f14d545beba3,고성진-73d5dac9,naver,android,서울,영등포구,문래동3가,1156060500,37.5142,126.8976
2022-01-20,4039f8a9-8e8d-4bbf-94ce-e69eeac37eaf,이미경-4039f8a9,naver,ios,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-20,e46c4ed2-fb1e-4f23-8418-c17baf4beeea,배종수-e46c4ed2,kakao,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-20,27add90e-5d0a-4ec2-898c-72a91c9b30ad,이경자-27add90e,kakao,android,서울,양천구,목동,1147055000,37.5412,126.8785
2022-01-20,a153a3de-7478-4a1b-b041-63fb49cacf60,안수빈-a153a3de,kakao,ios,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-20,0194525c-e6fe-4e7a-991a-1525215a5e33,이윤서-0194525c,kakao,android,서울,영등포구,문래동3가,1156060500,37.5161,126.8967
2022-01-20,a74ab69d-607a-4aea-a187-107b928957b4,최정식-a74ab69d,naver,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-20,217e8b3e-f1af-4001-be8d-eb364b248bab,김정남-217e8b3e,naver,ios,서울,영등포구,대림2동,1156071000,37.4899,126.9008
2022-01-21,89892983-fbed-4e7e-8d57-1c0145ca2166,심성민-89892983,kakao,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-21,afc239cb-04d1-4c50-823b-ce4fd4d1d306,이민서-afc239cb,kakao,android,서울,양천구,목동,1147055000,37.537,126.8764
2022-01-21,ef00de74-1513-4886-bc9a-0f3885f895b9,배영환-ef00de74,kakao,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-21,2e71aa57-abfb-49f6-b8e7-0286faf0d06a,이성진-2e71aa57,kakao,android,서울,양천구,목동,1147055000,37.5412,126.8785
2022-01-21,625980e5-4a09-4d5d-a378-89b7dd3ad00a,김시우-625980e5,kakao,android,서울,영등포구,대림2동,1156071000,37.4899,126.9008
2022-01-21,535b7a76-57b2-4f18-a8a5-ff7efbd7098d,김영숙-535b7a76,kakao,android,서울,영등포구,문래동3가,1156060500,37.5161,126.8967
2022-01-21,28dba752-aad1-4711-9a83-79dedef4cd41,김영일-28dba752,kakao,ios,서울,양천구,목동,1147055000,37.5412,126.8785
2022-01-21,e398f2e4-3259-462c-b2f4-f74bf58f3cdb,허민재-e398f2e4,naver,ios,서울,양천구,목동,1147055000,37.5412,126.8785
2022-01-21,00d5467c-d772-495e-ba8f-7cfe3bab76a8,김은지-00d5467c,kakao,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-21,44f0b48a-7453-4f86-a949-ab45a869e78c,김영식-44f0b48a,kakao,ios,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-21,895f8d58-55c8-43e5-8207-86225d95267d,조민수-895f8d58,kakao,android,서울,영등포구,문래동3가,1156060500,37.5142,126.8976
2022-01-21,dcdee59c-adf4-4172-a46e-0446bfe80cca,조준혁-dcdee59c,naver,android,서울,양천구,목동,1147055000,37.537,126.8764
2022-01-21,5f790efd-e6e9-4b1e-9033-97ffa4950a3b,김은주-5f790efd,kakao,ios,서울,양천구,목동,1147055000,37.537,126.8764
2022-01-21,a4c58682-e25b-4a90-8aed-31ef885f0070,노선영-a4c58682,kakao,android,서울,양천구,목동,1147055000,37.5412,126.8785
2022-01-21,7488e2c3-d934-4732-b026-53a8d449fb2e,남성진-7488e2c3,naver,ios,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-21,369e10db-e4d5-44e2-a04c-5042c4739b49,유영철-369e10db,kakao,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-21,915d5643-1f26-4c08-8dc1-d63fef8b7439,김진호-915d5643,else,ios,서울,영등포구,문래동3가,1156060500,37.5183,126.8979
2022-01-21,c19b1c51-abc6-4a79-a38d-d66665d126c1,한상훈-c19b1c51,naver,ios,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-21,03d06e4f-f35a-44a3-9293-6be1f1211fc7,이지원-03d06e4f,naver,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-21,f42514a6-3010-4a6e-af40-46db5a95cd38,김예준-f42514a6,kakao,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-21,4a496011-deb7-4e51-8062-4f48e15f2f32,오성민-4a496011,naver,android,서울,영등포구,문래동3가,1156060500,37.5161,126.8967
2022-01-21,4dc54a40-7f01-469a-a3e6-a1d1ec5cb44d,류영철-4dc54a40,naver,ios,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-21,071c462a-7fe3-4cba-ab15-2aaa107ff4d6,민예원-071c462a,kakao,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-21,eb4fbdc2-98fd-429c-911a-3dfd642f5d84,김성수-eb4fbdc2,naver,ios,서울,양천구,목동,1147055000,37.537,126.8764
2022-01-21,5a063a3e-ccc1-4520-a732-e58cb7464fc5,하민지-5a063a3e,kakao,ios,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-21,61712e1a-e8be-4642-ab58-3f8ff292416b,김예준-61712e1a,naver,ios,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-21,c41f2f24-37ed-42ac-810e-ecb4afa9659c,윤정숙-c41f2f24,naver,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-22,3c8a6961-77ea-4275-8de6-c34960222e48,강현주-3c8a6961,naver,android,서울,영등포구,대림2동,1156071000,37.4899,126.9008
2022-01-22,ebea11fd-b00a-4f0f-ae6d-c32c2933ded9,이정웅-ebea11fd,naver,ios,서울,양천구,목동,1147053000,37.5455,126.8655
2022-01-22,a49b51ec-55c1-4a20-a503-fab46d1e7797,김민지-a49b51ec,naver,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-22,f71d4b70-5812-4a05-ad21-cc90da4be1fd,손현준-f71d4b70,kakao,android,서울,양천구,목동,1147055000,37.537,126.8764
2022-01-22,d637a8a2-32f2-48bc-8f38-ae5a036f9a8c,안성진-d637a8a2,naver,android,서울,양천구,목동,1147055000,37.5338,126.8803
2022-01-22,d07a5518-345a-4c26-9101-286db5cf4414,송순자-d07a5518,kakao,android,서울,양천구,목동,1147055000,37.537,126.8764
2022-01-22,a444b7c3-bf0c-4b08-8554-7b714622299e,안현숙-a444b7c3,kakao,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-22,5875f75a-333d-4f98-9ee6-372425fb28e0,김민재-5875f75a,naver,ios,서울,영등포구,문래동3가,1156060500,37.5183,126.8979
2022-01-22,d9898a58-e0dc-49cb-976c-04a2993a5f76,최정호-d9898a58,kakao,ios,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-22,02890d0d-dbcb-48fe-9a9d-7cd2169894b5,서준혁-02890d0d,naver,android,서울,양천구,목동,1147055000,37.5416,126.8826
2022-01-23,a0d90f4e-c649-409b-b382-c06c3a55b024,성미숙-a0d90f4e,naver,android,서울,양천구,목동,1147055000,37.5412,126.8785
